,Year
11826,2014
11827,2014
11828,2014
11829,2014
11830,2014
11831,2014
11832,2014
11833,2014
11834,2014
11835,2014
11836,2014
11837,2014
11838,2014
11839,2014
11840,2014
11841,2014
11842,2014
11843,2014
11844,2014
11845,2014
11846,2014
11847,2014
11848,2014
11849,2014
11850,2014
11851,2014
11852,2014
11853,2014
11854,2014
11855,2014
11856,2014
11857,2014
11858,2014
11859,2014
11860,2014
11861,2014
11862,2014
11863,2014
11864,2014
11865,2014
11866,2014
11867,2014
11868,2014
11869,2014
11870,2014
11871,2014
11872,2014
11873,2014
11874,2014
11875,2014
11876,2014
11877,2014
11878,2014
11879,2014
11880,2014
11881,2014
11882,2014
11883,2014
11884,2014
11885,2014
11886,2014
11887,2014
11888,2014
11889,2014
11890,2014
11891,2014
11892,2014
11893,2014
11894,2014
11895,2014
11896,2014
11897,2014
11898,2014
11899,2014
11900,2014
11901,2014
11902,2014
11903,2014
11904,2014
11905,2014
11906,2014
11907,2014
11908,2014
11909,2014
11910,2014
11911,2014
11912,2013
11913,2013
11914,2014
11915,2014
11916,2013
11917,2013
11918,2013
11919,2013
11920,2014
11921,2014
11922,2014
11923,2014
11924,2013
11925,2013
11926,2013
11927,2013
11928,2013
11929,2013
11930,2013
11931,2013
11932,2014
11933,2013
11934,2013
11935,2014
11936,2014
11937,2013
11938,2013
11939,2014
11940,2013
11941,2013
11942,2014
11943,2013
11944,2013
11945,2013
11946,2014
11947,2013
11948,2013
11949,2013
11950,2013
11951,2013
11952,2013
11953,2014
11954,2014
11955,2013
11956,2014
11957,2013
11958,2013
11959,2013
11960,2013
11961,2014
11962,2013
11963,2013
11964,2014
11965,2013
11966,2013
11967,2013
11968,2014
11969,2013
11970,2014
11971,2013
11972,2014
11973,2014
11974,2013
11975,2013
11976,2014
11977,2014
11978,2013
11979,2013
11980,2014
11981,2014
11982,2014
11983,2013
11984,2014
11985,2014
11986,2014
11987,2013
11988,2014
11989,2013
11990,2013
11991,2013
11992,2013
11993,2013
11994,2013
11995,2013
11996,2013
11997,2014
11998,2013
11999,2012
12000,2013
12001,2012
12002,2012
12003,2013
12004,2012
12005,2013
12006,2012
12007,2012
12008,2012
12009,2012
12010,2012
12011,2013
12012,2013
12013,2012
12014,2012
12015,2013
12016,2012
12017,2013
12018,2013
12019,2012
12020,2012
12021,2012
12022,2013
12023,2012
12024,2012
12025,2012
12026,2012
12027,2012
12028,2013
12029,2013
12030,2012
12031,2013
12032,2013
12033,2012
12034,2012
12035,2013
12036,2013
12037,2013
12038,2012
12039,2013
12040,2012
12041,2012
12042,2013
12043,2013
12044,2013
12045,2012
12046,2012
12047,2012
12048,2013
12049,2012
12050,2012
12051,2012
12052,2013
12053,2012
12054,2013
12055,2012
12056,2012
12057,2012
12058,2012
12059,2012
12060,2012
12061,2013
12062,2013
12063,2013
12064,2012
12065,2012
12066,2013
12067,2012
12068,2012
12069,2013
12070,2012
12071,2012
12072,2013
12073,2012
12074,2013
12075,2013
12076,2012
12077,2013
12078,2012
12079,2013
12080,2011
12081,2010
12082,2010
12083,2010
12084,2011
12085,2010
12086,2011
12087,2011
12088,2010
12089,2011
12090,2011
12091,2011
12092,2011
12093,2010
12094,2010
12095,2010
12096,2011
12097,2011
12098,2011
12099,2011
12100,2010
12101,2012
12102,2010
12103,2012
12104,2011
12105,2011
12106,2010
12107,2011
12108,2011
12109,2010
12110,2012
12111,2012
12112,2010
12113,2011
12114,2012
12115,2011
12116,2010
12117,2012
12118,2011
12119,2011
12120,2012
12121,2010
12122,2010
12123,2011
12124,2011
12125,2012
12126,2011
12127,2011
12128,2010
12129,2011
12130,2011
12131,2012
12132,2011
12133,2011
12134,2011
12135,2011
12136,2011
12137,2011
12138,2011
12139,2011
12140,2011
12141,2011
12142,2011
12143,2011
12144,2012
12145,2012
12146,2010
12147,2012
12148,2011
12149,2011
12150,2010
12151,2010
12152,2011
12153,2011
12154,2011
12155,2010
12156,2011
12157,2011
12158,2010
12159,2012
12160,2011
12161,2011
12162,2011
12163,2007
12164,2010
12165,2006
12166,2009
12167,2007
12168,2009
12169,2009
12170,2009
12171,2008
12172,2010
12173,2008
12174,2010
12175,2007
12176,2010
12177,2007
12178,2008
12179,2007
12180,2009
12181,2010
12182,2009
12183,2009
12184,2009
12185,2010
12186,2010
12187,2010
12188,2010
12189,2009
12190,2009
12191,2007
12192,2009
12193,2009
12194,2007
12195,2009
12196,2009
12197,2009
12198,2007
12199,2010
12200,2008
12201,2010
12202,2009
12203,2008
12204,2009
12205,2007
12206,2007
12207,2007
12208,2009
12209,2010
12210,2009
12211,2009
12212,2009
12213,2007
12214,2009
12215,2009
12216,2007
12217,2010
12218,2008
12219,2009
12220,2008
12221,2007
12222,2007
12223,2008
12224,2008
12225,2010
12226,2010
12227,2009
12228,2008
12229,2009
12230,2010
12231,2007
12232,2010
12233,2008
12234,2009
12235,2010
12236,2009
12237,2006
12238,2004
12239,2000
12240,2002
12241,2000
12242,2002
12243,2004
12244,2002
12245,2001
12246,2003
12247,2002
12248,2006
12249,2006
12250,2001
12251,2003
12252,2001
12253,2000
12254,2004
12255,2006
12256,2000
12257,2001
12258,2005
12259,2003
12260,2000
12261,2006
12262,2003
12263,2005
12264,2003
12265,2003
12266,2001
12267,2003
12268,2004
12269,2005
12270,2005
12271,2004
12272,2004
12273,2003
12274,2004
12275,2002
12276,2005
12277,2002
12278,2006
12279,2001
12280,2003
12281,2002
12282,2005
12283,2002
12284,2005
12285,2004
12286,2003
12287,2004
12288,2001
12289,2005
12290,2004
12291,2003
12292,2005
12293,2001
12294,2000
12295,2002
12296,2004
12297,2006
12298,2003
12299,2002
12300,2006
12301,2003
12302,2004
12303,2002
12304,1998
12305,1989
12306,1998
12307,1994
12308,1997
12309,1994
12310,1996
12311,1997
12312,1997
12313,1993
12314,1995
12315,1991
12316,1989
12317,1989
12318,1998
12319,1991
12320,1990
12321,1992
12322,1990
12323,1991
12324,1997
12325,1992
12326,1995
12327,1990
12328,1995
12329,1996
12330,1992
12331,1997
12332,1995
12333,1992
12334,1995
12335,1994
12336,1995
12337,1994
12338,1995
12339,1997
12340,1994
12341,1992
12342,1999
12343,1991
12344,1996
12345,1992
12346,1997
12347,1999
12348,1999
12349,1993
12350,1996
12351,1994
12352,1991
12353,1998
12354,1992
12355,1992
12356,1996
12357,1992
12358,1993
12359,1993
12360,1990
12361,1999
12362,1995
12363,1995
12364,1997
12365,1999
12366,1994
12367,1993
12368,1997
12369,1994
12370,1999
12371,1988
12372,1987
12373,1977
12374,1981
12375,1988
12376,1988
12377,1980
12378,1982
12379,1979
12380,1980
12381,1987
12382,1987
12383,1987
12384,1981
12385,1987
12386,1983
12387,1987
12388,1978
12389,1987
12390,1987
12391,1987
12392,1986
12393,1983
12394,1988
12395,1987
12396,1987
12397,1981
